GEO.id,Id
HC04_EST_VC154,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - Median number of rooms
HC04_MOE_VC154,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - Median number of rooms
HC05_EST_VC154,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - Median number of rooms
HC05_MOE_VC154,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - Median number of rooms
HC06_EST_VC154,Foreign born; Born in Western Asia; Estimate; Occupied housing units - Median number of rooms
HC06_MOE_VC154,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - Median number of rooms
HC01_EST_VC155,Total; Estimate; Occupied housing units - 1.01 or more occupants per room
HC01_MOE_VC155,Total; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC02_EST_VC155,Foreign born; Born in Asia; Estimate; Occupied housing units - 1.01 or more occupants per room
HC02_MOE_VC155,Foreign born; Born in Asia; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC03_EST_VC155,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - 1.01 or more occupants per room
HC03_MOE_VC155,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC04_EST_VC155,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - 1.01 or more occupants per room
HC04_MOE_VC155,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC05_EST_VC155,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - 1.01 or more occupants per room
HC05_MOE_VC155,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC06_EST_VC155,Foreign born; Born in Western Asia; Estimate; Occupied housing units - 1.01 or more occupants per room
HC06_MOE_VC155,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC01_EST_VC157,Total; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC01_MOE_VC157,Total; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC02_EST_VC157,Foreign born; Born in Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC02_MOE_VC157,Foreign born; Born in Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC03_EST_VC157,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC03_MOE_VC157,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC04_EST_VC157,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC04_MOE_VC157,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC05_EST_VC157,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC05_MOE_VC157,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC06_EST_VC157,Foreign born; Born in Western Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC06_MOE_VC157,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC01_EST_VC158,Total; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC01_MOE_VC158,Total; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC02_EST_VC158,Foreign born; Born in Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC02_MOE_VC158,Foreign born; Born in Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC03_EST_VC158,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC03_MOE_VC158,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC04_EST_VC158,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC04_MOE_VC158,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC05_EST_VC158,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC05_MOE_VC158,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC06_EST_VC158,Foreign born; Born in Western Asia; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC06_MOE_VC158,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC01_EST_VC160,Total; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC01_MOE_VC160,Total; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC02_EST_VC160,Foreign born; Born in Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC02_MOE_VC160,Foreign born; Born in Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC03_EST_VC160,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC03_MOE_VC160,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC04_EST_VC160,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC04_MOE_VC160,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC05_EST_VC160,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC05_MOE_VC160,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC06_EST_VC160,Foreign born; Born in Western Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC06_MOE_VC160,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC01_EST_VC161,Total; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_MOE_VC161,Total; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_EST_VC161,Foreign born; Born in Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_MOE_VC161,Foreign born; Born in Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_EST_VC161,Foreign born; Born in Eastern Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_MOE_VC161,Foreign born; Born in Eastern Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_EST_VC161,Foreign born; Born in South Central Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_MOE_VC161,Foreign born; Born in South Central Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC05_EST_VC161,Foreign born; Born in South Eastern Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC05_MOE_VC161,Foreign born; Born in South Eastern Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC06_EST_VC161,Foreign born; Born in Western Asia; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC06_MOE_VC161,Foreign born; Born in Western Asia; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_EST_VC162,Total; Estimate; Owner-occupied housing units
HC01_MOE_VC162,Total; Margin of Error; Owner-occupied housing units
HC02_EST_VC162,Foreign born; Born in Asia; Estimate; Owner-occupied housing units
HC02_MOE_VC162,Foreign born; Born in Asia; Margin of Error; Owner-occupied housing units
HC03_EST_VC162,Foreign born; Born in Eastern Asia; Estimate; Owner-occupied housing units
HC03_MOE_VC162,Foreign born; Born in Eastern Asia; Margin of Error; Owner-occupied housing units
HC04_EST_VC162,Foreign born; Born in South Central Asia; Estimate; Owner-occupied housing units
HC04_MOE_VC162,Foreign born; Born in South Central Asia; Margin of Error; Owner-occupied housing units
HC05_EST_VC162,Foreign born; Born in South Eastern Asia; Estimate; Owner-occupied housing units
HC05_MOE_VC162,Foreign born; Born in South Eastern Asia; Margin of Error; Owner-occupied housing units
HC06_EST_VC162,Foreign born; Born in Western Asia; Estimate; Owner-occupied housing units
HC06_MOE_VC162,Foreign born; Born in Western Asia; Margin of Error; Owner-occupied housing units
HC01_EST_VC164,Total; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC164,Total; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC164,Foreign born; Born in Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC164,Foreign born; Born in Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC164,Foreign born; Born in Eastern Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC164,Foreign born; Born in Eastern Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC164,Foreign born; Born in South Central Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC164,Foreign born; Born in South Central Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC05_EST_VC164,Foreign born; Born in South Eastern Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC05_MOE_VC164,Foreign born; Born in South Eastern Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC06_EST_VC164,Foreign born; Born in Western Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC06_MOE_VC164,Foreign born; Born in Western Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC165,Total; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC165,Total; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC165,Foreign born; Born in Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC165,Foreign born; Born in Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC165,Foreign born; Born in Eastern Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC165,Foreign born; Born in Eastern Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC165,Foreign born; Born in South Central Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC165,Foreign born; Born in South Central Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC05_EST_VC165,Foreign born; Born in South Eastern Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC05_MOE_VC165,Foreign born; Born in South Eastern Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC06_EST_VC165,Foreign born; Born in Western Asia; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC06_MOE_VC165,Foreign born; Born in Western Asia; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_EST_VC166,Total; Estimate; Renter-occupied housing units
HC01_MOE_VC166,Total; Margin of Error; Renter-occupied housing units
HC02_EST_VC166,Foreign born; Born in Asia; Estimate; Renter-occupied housing units
HC02_MOE_VC166,Foreign born; Born in Asia; Margin of Error; Renter-occupied housing units
HC03_EST_VC166,Foreign born; Born in Eastern Asia; Estimate; Renter-occupied housing units
HC03_MOE_VC166,Foreign born; Born in Eastern Asia; Margin of Error; Renter-occupied housing units
HC04_EST_VC166,Foreign born; Born in South Central Asia; Estimate; Renter-occupied housing units
HC04_MOE_VC166,Foreign born; Born in South Central Asia; Margin of Error; Renter-occupied housing units
HC05_EST_VC166,Foreign born; Born in South Eastern Asia; Estimate; Renter-occupied housing units
HC05_MOE_VC166,Foreign born; Born in South Eastern Asia; Margin of Error; Renter-occupied housing units
HC06_EST_VC166,Foreign born; Born in Western Asia; Estimate; Renter-occupied housing units
HC06_MOE_VC166,Foreign born; Born in Western Asia; Margin of Error; Renter-occupied housing units
HC01_EST_VC168,Total; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC168,Total; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC168,Foreign born; Born in Asia; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
